MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK,Date
N,SM,SPECTRUM,SPECTRUM ELECTRIC IND LTD,2021.35,2030.0,2030.0,1950.0,1978.7,12096162.5,6125, ,2520.0,1060.05,2024-12-12
N,SM,SRIVASAVI,SRIVASAVI ADHESIVE TAPE L,109.7,110.8,113.0,110.8,112.5,671300.0,6000, ,178.0,93.5,2024-12-12
N,SM,SUNLITE,SUNLITE RECYCLING IND LTD,157.15,153.05,159.0,153.05,158.15,5103360.0,32400, ,210.0,150.0,2024-12-12
N,SM,SWASTIK,SWASTIK PIPE LIMITED,56.0,56.85,58.3,56.8,56.95,2328540.0,40800, ,108.9,52.05,2024-12-12
N,SM,SYLVANPLY,SYLVAN PLYBOARD (INDIA) L,100.0,99.95,100.0,99.95,100.0,399900.0,4000, ,139.0,62.7,2024-12-12
N,SM,SYNOPTICS,SYNOPTICS TECHNOLOGIES L,120.75,124.9,129.6,120.0,128.5,3226710.0,25800, ,154.8,81.75,2024-12-12
N,SM,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,241.35,242.0,270.0,239.95,245.85,17159180.0,68400, ,407.7,199.5,2024-12-12
N,SM,TAPIFRUIT,TAPI FRUIT PROCESSING LTD,106.0,105.5,109.7,105.5,109.7,398775.0,3750, ,195.85,95.0,2024-12-12
N,SM,TCL,THAAI CASTING LIMITED,150.1,149.8,154.0,144.0,145.05,13283880.0,90400, ,261.65,131.1,2024-12-12
N,SM,TECHLABS,TRIDENT TECHLABS LIMITED,1378.35,1414.0,1447.25,1377.1,1423.45,61354218.75,43250, ,1447.25,93.25,2024-12-12
N,SM,TIRUPATI,SHREE TIRUPATI BALAJEE,892.5,848.0,870.0,848.0,870.0,641500.0,750, ,999.85,420.0,2024-12-12
N,SM,TROM,TROM INDUSTRIES LIMITED,243.6,244.0,247.0,239.0,239.7,7697880.0,31800, ,330.95,195.0,2024-12-12
N,SM,TRUST,TRUST FINTECH LIMITED,171.8,171.8,174.0,169.0,172.8,8115420.0,47400, ,316.0,136.2,2024-12-12
N,SM,TUNWAL,TUNWAL E-MOTORS LIMITED,45.55,45.7,45.7,44.0,44.3,6858600.0,154000, ,64.0,39.2,2024-12-12
N,SM,UMA,UMA CONVERTER LIMITED,32.5,31.5,32.0,31.05,32.0,378200.0,12000, ,44.7,24.05,2024-12-12
N,SM,UNIHEALTH,UNIHEALTH HOSPITALS LTD,154.0,152.75,158.85,152.0,154.95,4640450.0,30000, ,178.0,109.0,2024-12-12
N,SM,UNILEX,UNILEX COLOURS AND CHEM L,77.1,79.45,79.45,77.7,79.45,1520880.0,19200, ,89.0,65.7,2024-12-12
N,SM,USASEEDS,UPSURGE SEEDS OF AGRI LTD,234.0,222.0,239.0,222.0,239.0,138300.0,600, ,517.0,220.0,2024-12-12
N,SM,USHAFIN,USHA FINANCIAL SERVICES L,118.6,118.0,118.85,117.0,118.65,1699000.0,14400, ,168.0,113.7,2024-12-12
N,SM,UWCSL,ULTRA WIRING CONN SYS LTD,157.05,164.9,164.9,164.0,164.9,4945150.0,30000, ,164.9,83.1,2024-12-12
N,SM,VDEAL,VDEAL SYSTEM LIMITED,163.75,163.75,164.0,160.0,160.0,2143080.0,13200, ,204.0,116.2,2024-12-12
N,SM,VIESL,VISION INFRA EQUIP SOL L,178.85,179.0,181.15,178.0,180.1,9178400.0,51200, ,215.25,159.0,2024-12-12
N,SM,VILINBIO,VILIN BIO MED LIMITED,20.05,20.9,20.9,20.05,20.05,494800.0,24000, ,30.45,15.4,2024-12-12
N,SM,VINSYS,VINSYS IT SERVICES IND LT,390.45,385.0,390.0,380.0,382.1,3852625.0,10000, ,449.7,240.0,2024-12-12
N,SM,VISAMAN,VISAMAN GLOBAL SALES LTD,45.0,44.6,45.0,44.6,45.0,1078650.0,24000, ,48.75,37.4,2024-12-12
N,SM,VISHWAS,VISHWAS AGRI SEEDS LTD,75.0,75.0,75.0,72.2,72.7,352640.0,4800, ,96.7,58.0,2024-12-12
N,SM,VITAL,VITAL CHEMTECH LIMITED,75.05,75.05,75.8,74.0,74.65,2507460.0,33600, ,115.4,67.05,2024-12-12
N,SM,VSCL,VADIVARHE SPCLTY CHEM LTD,44.0,41.8,46.2,41.8,46.2,1189500.0,27000, ,75.45,27.4,2024-12-12
N,SM,WALPAR,WALPAR NUTRITIONS LIMITED,48.5,50.0,50.0,50.0,50.0,100000.0,2000, ,153.95,44.0,2024-12-12
N,SM,WINNY,WINNY IMMIGRA & EDU SER L,296.0,300.0,300.0,300.0,300.0,1950000.0,6500, ,363.0,184.0,2024-12-12
N,SM,WINSOL,WINSOL ENGINEERS LIMITED,298.55,299.0,314.75,297.2,305.25,18621080.0,60800, ,592.0,251.0,2024-12-12
N,SM,WOL3D,WOL 3D INDIA LIMITED,149.8,150.0,150.0,146.0,146.0,591500.0,4000, ,189.05,130.1,2024-12-12
N,SM,YASHOPTICS,YASH OPTICS & LENS LTD,89.45,88.5,90.9,87.5,90.7,2002640.0,22400, ,121.85,80.0,2024-12-12
N,SM,ZEAL,ZEAL GLOBAL SERVICES LTD,185.65,183.1,186.9,181.15,185.75,3961440.0,21600, ,294.4,148.0,2024-12-12
N,ST,ABCOTS,A B COTSPIN INDIA LIMITED,435.05,439.5,439.5,432.0,435.05,7614000.0,17500, ,516.0,113.5,2024-12-12
N,ST,ABHAPOWER,ABHA POWER N STEEL LTD,60.3,57.3,60.25,57.3,57.3,47502560.0,824000, ,81.9,57.3,2024-12-12
N,ST,AGARWALTUF,AGARWAL TOUGH GLASS IND L,125.4,126.0,128.35,120.5,125.9,32369280.0,259200, ,147.7,120.5,2024-12-12
G,ST,AIMTRON,AIMTRON ELECTRONICS LTD,625.7,638.2,638.2,638.2,638.2,11998160.0,18800, ,729.95,240.1,2024-12-12
N,ST,AISL,ANI INTEGRATED SERV LTD.,190.0,188.5,188.5,188.5,188.5,113100.0,600, ,218.45,57.0,2024-12-12
N,ST,AKANKSHA,AKANKSHA POWER N INFRA L,146.75,146.05,146.05,141.5,144.0,3034100.0,21000, ,191.9,62.0,2024-12-12
N,ST,ALLETEC,ALL E TECHNOLOGIES LTD,608.1,608.1,608.1,592.0,592.6,4775480.0,8000, ,633.0,215.1,2024-12-12
N,ST,ALUWIND,ALUWIND ARCHITECTURAL LTD,60.5,60.5,61.0,60.5,61.0,1545225.0,25500, ,82.4,39.5,2024-12-12
G,ST,AMEYA,AMEYA PRECISION ENG LTD,109.95,107.75,107.75,107.75,107.75,431000.0,4000, ,143.85,43.55,2024-12-12
N,ST,AMJUMBO,A AND M JUMBO BAGS LTD,13.8,13.65,13.65,13.65,13.65,109200.0,8000, ,14.95,11.25,2024-12-12
N,ST,APEXECO,APEX ECOTECH LIMITED,124.35,118.15,130.55,118.15,130.55,73447120.0,590400, ,145.6,118.15,2024-12-12
N,ST,APRAMEYA,APRAMEYA ENGINEERING LTD,118.85,117.0,122.95,112.9,115.5,15728700.0,136000, ,122.95,55.0,2024-12-12
N,ST,APS,AUSTRALIAN PREM SOLAR I L,541.15,542.3,549.95,531.0,532.55,21844125.0,40500, ,669.9,140.0,2024-12-12
N,ST,ARIHANTACA,ARIHANT ACADEMY LIMITED,209.0,208.0,208.0,208.0,208.0,166400.0,800, ,235.0,117.0,2024-12-12
N,ST,ARISTO,ARISTO BIO T AND LIFESC L,152.25,147.2,157.0,147.0,152.9,1430400.0,9600, ,164.0,53.1,2024-12-12
N,ST,ARVINDPORT,ARVIND PORT AND INFRA LTD,99.5,99.5,99.5,94.55,94.55,1571250.0,16500, ,152.8,38.05,2024-12-12
N,ST,ASHALOG,ASHAPURA LOGISTICS LTD,97.1,97.3,98.0,95.0,96.5,1157150.0,12000, ,194.25,84.4,2024-12-12
N,ST,ASPIRE,ASPIRE & INNOVATIVE ADV L,44.65,43.2,44.6,43.0,43.25,789500.0,18000, ,132.0,43.0,2024-12-12
N,ST,ATMASTCO,ATMASTCO LIMITED,266.1,269.0,271.75,261.0,262.9,29751000.0,111600, ,393.9,90.05,2024-12-12
G,ST,AVPINFRA,AVP INFRACON LIMITED,185.55,189.25,189.25,189.25,189.25,2573800.0,13600, ,192.0,63.0,2024-12-12
N,ST,BAHETI,BAHETI RECYCLING IND LTD,416.0,430.0,430.0,417.1,417.1,795450.0,1875, ,480.8,156.0,2024-12-12
N,ST,BALCO,SOLVE PLASTIC PRODUCTS L,46.8,46.8,48.5,46.8,48.5,114360.0,2400, ,112.45,44.5,2024-12-12
G,ST,BASILIC,BASILIC FLY STUDIO LTD,342.7,349.55,349.55,349.55,349.55,2726490.0,7800, ,657.6,280.0,2024-12-12
N,ST,BEWLTD,BEW ENGINEERING LIMITED,280.15,289.4,289.4,272.6,276.0,3063275.0,11000, ,1935.0,204.95,2024-12-12
N,ST,BOSS,BOSS PACKAGING SOLU LTD,52.7,53.0,53.5,51.9,52.9,1375800.0,26000, ,86.6,45.25,2024-12-12
N,ST,BRACEPORT,BRACE PORT LOGISTICS LTD,110.0,110.0,110.1,110.0,110.1,352160.0,3200, ,184.65,95.5,2024-12-12
N,ST,C2C,C2C ADVANCED SYSTEMS LTD,604.0,634.2,634.2,634.2,634.2,27397440.0,43200, ,634.2,429.4,2024-12-12
N,ST,CADSYS,CADSYS (INDIA) LIMITED,125.0,122.0,124.95,118.75,124.6,3666025.0,30500, ,511.0,102.8,2024-12-12
N,ST,CELLECOR,CELLECOR GADGETS LIMITED,58.7,60.8,61.6,60.8,61.6,41900550.0,681000, ,355.0,30.0,2024-12-12
G,ST,CLOUD,VARANIUM CLOUD LIMITED,18.05,18.4,18.4,18.4,18.4,754400.0,41000, ,147.0,13.8,2024-12-12
G,ST,CMNL,CHAMAN METALLICS LIMITED,139.85,142.5,142.5,141.0,142.0,1917000.0,13500, ,142.5,60.1,2024-12-12
N,ST,CONTI,CONTINENTAL SEED CHEM LTD,43.0,40.9,40.9,40.85,40.85,272472.75,6666, ,70.15,17.95,2024-12-12
N,ST,COOLCAPS,COOL CAPS INDUSTRIES LTD,795.8,800.0,800.0,790.0,791.0,9906862.5,12500, ,880.55,310.0,2024-12-12
N,ST,DECCANTRAN,DECCAN TRANSCON LEASING L,60.25,60.95,60.95,59.15,59.15,1220340.0,20400, ,117.9,57.3,2024-12-12
N,ST,DENEERS,DE NEERS TOOLS LIMITED,324.45,324.45,338.0,319.0,338.0,5503770.0,16800, ,349.95,175.0,2024-12-12
G,ST,DESTINY,DESTINY LOGISTICS & I LTD,160.15,157.1,157.2,156.95,156.95,3769200.0,24000, ,181.0,26.2,2024-12-12
G,ST,DHTL,DOCMODE HEALTH TECH LTD,95.95,94.05,94.05,94.05,94.05,225720.0,2400, ,288.2,80.5,2024-12-12
N,ST,DPEL,DIVINE POWER ENERGY LTD,147.45,145.0,150.0,143.2,148.05,11220075.0,76500, ,162.75,66.25,2024-12-12
N,ST,DRONE,DRONE DESTINATION LIMITED,189.5,189.5,196.5,182.0,194.65,14889800.0,78500, ,462.0,117.0,2024-12-12
G,ST,DYNAMIC,DYNAMIC SRVCS & SEC LTD,380.8,373.2,373.2,373.2,373.2,2239200.0,6000, ,404.35,93.05,2024-12-12
N,ST,EFACTOR,E FACTOR EXPERIENCES LTD,303.0,301.05,313.2,301.05,312.3,35573680.0,116800, ,328.8,112.0,2024-12-12
N,ST,EFFWA,EFFWA INFRA & RESEARCH L,230.4,232.4,232.4,222.0,227.45,7561700.0,33200, ,389.15,155.8,2024-12-12
N,ST,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,475.5,490.0,490.0,476.0,488.0,1302352.5,2700, ,521.85,452.4,2024-12-12
N,ST,EMMIL,ENERGY MISSION MACH IND L,329.85,330.0,339.1,329.0,336.0,2268662.5,6750, ,581.5,290.0,2024-12-12
N,ST,ENFUSE,ENFUSE SOLUTIONS LIMITED,238.9,238.9,250.8,238.9,240.0,3117720.0,12600, ,256.75,97.5,2024-12-12
N,ST,ENSER,ENSER COMMUNICATIONS LTD,294.0,285.7,289.95,279.3,285.0,8200150.0,29000, ,327.2,62.0,2024-12-12
G,ST,ESCONET,ESCONET TECHNOLOGIES LTD,402.9,410.95,410.95,410.95,410.95,5588920.0,13600, ,539.95,142.0,2024-12-12
N,ST,ESFL,ESSEN SPECIALITY FILMS L,720.9,720.9,730.0,714.0,720.25,36694035.0,51000, ,757.25,135.0,2024-12-12
N,ST,ETML,EMERALD TYRE MANUF LTD,95.0,180.5,189.5,180.5,189.5,329334000.0,1768800, ,189.5,180.5,2024-12-12
N,ST,FELIX,FELIX INDUSTRIES LTD.,165.1,160.0,166.8,156.85,159.95,26314500.0,166500, ,454.9,99.1,2024-12-12
N,ST,FORCAS,FORCAS STUDIO LIMITED,85.0,85.0,87.0,85.0,85.0,2591120.0,30400, ,159.6,80.0,2024-12-12
G,ST,GAJANAND,GAJANAND INTERNATIONAL L,19.8,19.4,19.4,19.4,19.4,116400.0,6000, ,43.0,18.2,2024-12-12
N,ST,GANESHIN,GANESH INFRAWORLD LIMITED,142.0,134.9,149.1,134.9,149.1,572187440.0,4086400, ,165.55,134.9,2024-12-12
N,ST,GPECO,GP ECO SOLUTIONS INDIA L,265.25,262.6,272.25,262.6,267.05,5769900.0,21600, ,470.0,212.2,2024-12-12
N,ST,GRAPHISAD,GRAPHISADS LIMITED,68.0,67.0,68.5,66.2,68.5,805680.0,12000, ,112.0,37.6,2024-12-12
G,ST,GRCL,GAYATRI RUBB AND CHEM LTD,461.7,454.0,454.05,454.0,454.05,454025.0,1000, ,524.75,174.3,2024-12-12
G,ST,GSMFOILS,GSM FOILS LIMITED,111.55,113.75,113.75,113.75,113.75,1137500.0,10000, ,113.75,30.5,2024-12-12
N,ST,HIGREEN,HI GREEN CARBON LIMITED,255.0,250.0,251.8,242.6,243.1,15220280.0,60800, ,325.7,141.0,2024-12-12
N,ST,HOLMARC,HOLMARC OPTO MECHATRO L,174.45,166.55,166.55,165.75,166.0,1245375.0,7500, ,214.0,76.0,2024-12-12
N,ST,HRHNEXT,HRH NEXT SERVICES LIMITED,114.4,120.1,120.1,115.0,115.0,1755675.0,15000, ,123.0,26.8,2024-12-12
N,ST,IBLFL,IBL FINANCE LIMITED,54.9,57.55,57.6,55.05,56.0,1593100.0,28000, ,91.7,45.25,2024-12-12
N,ST,INFINIUM,INFINIUM PHARMACHEM LTD,313.65,318.5,320.0,309.0,318.85,1110975.0,3500, ,392.5,178.05,2024-12-12
G,ST,INFOLLION,INFOLLION RESEARCH SER L,510.25,519.0,519.0,506.0,506.05,4110780.0,8000, ,529.95,153.0,2024-12-12
N,ST,IPHL,INDIAN PHOSPHATE LIMITED,82.8,81.95,82.25,80.15,80.15,1270440.0,15600, ,197.5,78.0,2024-12-12
G,ST,ISHAN,ISHAN INTERNATIONAL LTD,2.05,2.05,2.1,2.05,2.05,1581600.0,768000, ,164.85,1.7,2024-12-12
N,ST,ITALIANE,ITALIAN EDIBLES LIMITED,48.7,48.5,48.5,48.45,48.45,193900.0,4000, ,67.6,30.1,2024-12-12
N,ST,JAINAM,JAINAM FER ALLOYS (I) LTD,231.95,220.35,228.0,220.35,224.5,1331700.0,6000, ,242.0,117.9,2024-12-12
N,ST,JALAN,JALAN TRANSOLU. INDIA LTD,6.7,6.8,7.0,6.6,7.0,1453950.0,210000, ,7.2,2.9,2024-12-12
N,ST,JAYBEE,JAY BEE LAMINATIONS LTD,374.45,381.5,393.15,374.45,392.35,19698600.0,51000, ,456.0,225.0,2024-12-12
N,ST,KANDARP,KANDARP DG SMART BPO LTD,39.8,39.0,41.3,39.0,40.2,1730400.0,44000, ,58.95,15.25,2024-12-12
G,ST,KARNIKA,KARNIKA INDUSTRIES LTD,379.7,387.25,387.25,372.1,372.1,5562060.0,14400, ,387.25,117.3,2024-12-12
G,ST,KDL,KORE DIGITAL LIMITED,1626.0,1593.5,1658.5,1593.5,1658.5,10742025.0,6650, ,2856.15,375.0,2024-12-12
N,ST,KEL,KUNDAN EDIFICE LIMITED,153.0,146.55,146.55,146.55,146.55,351720.0,2400, ,278.35,131.05,2024-12-12
N,ST,KKVAPOW,KKV AGRO POWERS LTD.,867.3,823.95,823.95,823.95,823.95,128536.2,156, ,1365.0,621.0,2024-12-12
N,ST,KNAGRI,KN AGRI RESOURCES LIMITED,304.0,310.0,310.0,296.0,300.0,3369400.0,11200, ,310.0,112.0,2024-12-12
N,ST,KONSTELEC,KONSTELEC ENGINEERS LTD,115.75,115.75,121.0,113.45,118.7,4250850.0,36000, ,322.8,111.0,2024-12-12
N,ST,KONTOR,KONTOR SPACE LIMITED,120.9,123.45,125.75,122.2,124.8,2470530.0,19800, ,200.05,59.65,2024-12-12
N,ST,KORE,JAY JALARAM TECHNO LTD,390.0,398.95,401.25,391.0,400.85,2793875.0,7000, ,873.0,280.0,2024-12-12
N,ST,KRISHNADEF,KRISHNA DEF AND ALD IND L,690.4,680.0,720.0,680.0,710.25,25366812.5,36000, ,1130.0,302.0,2024-12-12
N,ST,KTL,KALAHRIDHAAN TRENDZ LTD,28.0,28.0,28.0,26.8,26.8,248400.0,9000, ,71.95,26.0,2024-12-12
N,ST,LAMOSAIC,LAMOSAIC INDIA LIMITED,114.4,108.7,120.1,108.7,118.25,127334640.0,1152000, ,172.2,108.7,2024-12-12
N,ST,LEMERITE,LE MERITE EXPORTS LIMITED,256.1,253.0,259.0,253.0,256.3,4077440.0,16000, ,259.0,40.55,2024-12-12
N,ST,LRRPL,LEAD REC AND RUB PROD LTD,87.45,87.55,91.45,87.55,91.45,1224975.0,13500, ,121.65,28.65,2024-12-12
N,ST,MAITREYA,MAITREYA MEDICARE LIMITED,348.3,355.05,359.65,338.5,338.5,3312740.0,9600, ,400.0,111.0,2024-12-12
G,ST,MASON,MASON INFRATECH LIMITED,137.15,138.0,138.0,134.5,134.5,2597500.0,19000, ,218.75,83.6,2024-12-12
G,ST,MASTER,MASTER COMPONENTS LIMITED,296.75,295.15,295.35,291.15,295.35,1471925.0,5000, ,380.0,130.0,2024-12-12
G,ST,MEDIORG,MEDICAMEN ORGANICS LTD,61.0,59.8,59.8,59.8,59.8,119600.0,2000, ,159.4,47.0,2024-12-12
N,ST,MEGAFLEX,MEGA FLEX PLASTICS LTD,58.7,59.3,59.3,58.0,58.0,885600.0,15000, ,75.0,28.95,2024-12-12
G,ST,MIEL,MANGLAM INFRA & ENG LTD,49.75,48.75,48.75,48.75,48.75,97500.0,2000, ,123.1,41.0,2024-12-12
N,ST,MOS,MOS UTILITY LIMITED,304.25,302.0,304.4,296.3,300.0,2402420.0,8000, ,374.95,84.0,2024-12-12
N,ST,NAMAN,NAMAN IN-STORE (INDIA) L,173.55,181.9,181.9,178.95,178.95,1878240.0,10400, ,257.0,80.0,2024-12-12
N,ST,NAMOEWASTE,NAMO EWASTE MANAGEMENT L,212.7,222.5,222.5,209.25,214.0,14971280.0,68800, ,284.0,135.2,2024-12-12
N,ST,NEELAM,NEELAM LINENS & GAR (I) L,55.6,52.85,52.85,52.85,52.85,11098500.0,210000, ,74.4,36.15,2024-12-12
N,ST,NEPHROCARE,NEPHRO CARE INDIA LIMITED,203.4,208.9,213.55,202.0,206.65,4469780.0,21200, ,378.8,171.0,2024-12-12
G,ST,NIRMAN,NIRMAN AGRI GENTICS LTD,390.0,390.0,390.0,386.15,386.15,3258570.0,8400, ,484.4,175.7,2024-12-12
N,ST,OBSCP,OBSC PERFECTION LIMITED,181.35,180.1,190.4,180.1,185.05,17710500.0,94800, ,197.0,110.0,2024-12-12
N,ST,OMFURN,OMFURN INDIA LIMITED,95.4,96.0,97.8,92.1,94.35,5681160.0,60000, ,102.0,52.5,2024-12-12
N,ST,PARAGON,PARAGON FINE S.C. LTD.,108.6,111.9,111.9,108.0,108.0,2892600.0,26400, ,183.0,100.0,2024-12-12
N,ST,PARIN,PARIN ENTERPRISES LIMITED,399.0,409.0,409.0,379.05,399.95,1562575.0,4000, ,409.0,105.9,2024-12-12
N,ST,PASHUPATI,PASHUPATI COTSPIN LIMITED,485.0,508.5,509.0,508.5,509.0,305300.0,600, ,613.2,85.0,2024-12-12
N,ST,PERFECT,PERFECT INFRAENGINEER LTD,25.6,25.95,25.95,24.35,24.6,2803800.0,114000, ,61.35,15.05,2024-12-12
N,ST,PHANTOMFX,PHANTOM DIGITAL EFF LTD,270.3,265.05,270.0,265.0,269.7,6235770.0,23400, ,578.0,212.9,2024-12-12
N,ST,PHOGLOBAL,PHOENIX OVERSEAS LIMITED,29.15,29.25,29.25,28.05,28.5,856500.0,30000, ,64.0,27.5,2024-12-12
N,ST,POSITRON,POSITRON ENERGY LIMITED,316.7,320.0,321.5,311.0,318.75,6077940.0,19200, ,668.2,300.0,2024-12-12
N,ST,PRATHAM,PRATHAM EPC PROJECTS LTD,221.25,222.0,227.9,217.8,220.05,8661160.0,38800, ,496.8,96.0,2024-12-12
N,ST,PRECISION,PRECISION METALIKS LTD,47.5,47.05,47.05,47.05,47.05,94100.0,2000, ,70.9,35.15,2024-12-12
N,ST,PRESSTONIC,PRESSTONIC ENGINEERING L,98.5,96.5,97.0,96.1,97.0,2171280.0,22400, ,210.0,80.35,2024-12-12
G,ST,PRITIKA,PRITIKA ENG COMPO LTD,185.25,181.55,181.55,181.55,181.55,3267900.0,18000, ,210.0,46.5,2024-12-12
N,ST,PRIZOR,PRIZOR VIZTECH LIMITED,169.9,165.0,170.95,162.5,165.0,3487280.0,20800, ,229.45,115.0,2024-12-12
N,ST,PULZ,PULZ ELECTRONICS LIMITED,71.45,75.0,75.0,75.0,75.0,900000.0,12000, ,210.15,64.75,2024-12-12
N,ST,QVCEL,QVC EXPORTS LIMITED,48.95,47.9,48.15,47.0,48.15,684160.0,14400, ,162.0,43.45,2024-12-12
N,ST,RAJPUTANA,RAJPUTANA BIODIESEL LTD,282.0,270.0,280.0,267.9,271.5,61727200.0,228000, ,308.9,247.0,2024-12-12
N,ST,RBMINFRA,RBM INFRACON LIMITED,784.6,798.95,798.95,760.0,775.8,18601260.0,24000, ,1049.0,314.3,2024-12-12
N,ST,RBS,RAMDEVBABA SOLVENT LTD,136.5,138.0,140.6,137.0,139.05,8006000.0,57600, ,144.5,80.1,2024-12-12
G,ST,REFRACTORY,REFRACTORY SHAPES LIMITED,112.2,114.4,114.4,113.0,114.0,3752900.0,33000, ,283.0,75.0,2024-12-12
N,ST,RILINFRA,RACHANA INFRA LTD,48.6,51.0,51.0,46.2,51.0,4131025.0,82000, ,97.2,27.0,2024-12-12
N,ST,RMDRIP,R M DRIP & SPRINK SYS LTD,342.0,342.0,351.0,342.0,351.0,2427025.0,7000, ,351.0,95.0,2024-12-12
G,ST,SABAR,SABAR FLEX INDIA LIMITED,16.4,16.5,16.65,16.4,16.5,1898000.0,115000, ,30.3,10.9,2024-12-12
N,ST,SAHAJSOLAR,SAHAJ SOLAR LIMITED,521.0,504.0,529.0,504.0,517.8,7996790.0,15400, ,790.0,342.0,2024-12-12
N,ST,SANGANI,SANGANI HOSPITALS LIMITED,66.65,69.0,69.95,69.0,69.9,1669800.0,24000, ,81.0,35.2,2024-12-12
G,ST,SATECH,S A TECH SOFTWARE INDIA L,138.4,138.5,138.5,137.05,138.0,6198850.0,45000, ,250.0,102.05,2024-12-12
N,ST,SECL,SALASAR EXTERIOR CONT LTD,24.5,24.5,24.5,24.5,24.5,153125.0,6250, ,36.75,15.25,2024-12-12
N,ST,SEL,SUNGARNER ENERGIES LTD,634.0,605.0,644.6,605.0,644.6,634560.0,1000, ,909.2,190.05,2024-12-12
N,ST,SHUBHLAXMI,SHUBHLAXMI JEWEL ART LTD,25.5,25.35,26.0,25.3,25.4,410100.0,16000, ,93.9,24.05,2024-12-12
N,ST,SHUBHSHREE,SHUBHSHREE BIOFUELS ENE L,318.5,317.9,334.4,305.55,334.0,22650180.0,69600, ,344.95,179.55,2024-12-12
N,ST,SIGNORIA,SIGNORIA CREATION LIMITED,145.0,138.0,138.0,138.0,138.0,552000.0,4000, ,198.0,113.95,2024-12-12
N,ST,SILKFLEX,SILKFLEX POLYMERS INDIA L,89.5,89.5,92.9,89.5,91.2,364800.0,4000, ,114.5,46.1,2024-12-12
G,ST,SJLOGISTIC,S J LOGISTICS (INDIA) LTD,674.1,687.55,687.55,687.55,687.55,4984737.5,7250, ,725.0,157.6,2024-12-12
G,ST,SLONE,SLONE INFOSYSTEMS LIMITED,300.9,306.9,306.9,306.9,306.9,491040.0,1600, ,329.0,80.25,2024-12-12
N,ST,SONAMAC,SONA MACHINERY LIMITED,130.55,130.55,134.5,129.0,132.3,2511400.0,19000, ,249.9,113.65,2024-12-12
G,ST,SPECTSTM,SPECTRUM TALENT MGMT LTD,208.0,204.05,212.15,204.05,212.15,7083960.0,33600, ,216.0,73.55,2024-12-12
N,ST,SPPPOLY,SPP POLYMER LIMITED,36.1,36.15,37.4,36.15,37.4,147100.0,4000, ,63.0,34.65,2024-12-12
N,ST,SPRL,SP REFRACTORIES LIMITED,180.5,171.5,189.5,171.5,185.0,1768520.0,9600, ,380.0,95.0,2024-12-12
N,ST,SSEGL,SATHLOKHAR SYN E&C GLOB L,473.05,482.8,486.0,458.0,478.95,23683020.0,49800, ,695.45,222.95,2024-12-12
G,ST,SSFL,SRIVARI SPICES N FOODS L,230.3,230.3,231.0,225.7,225.9,4228700.0,18500, ,417.95,172.0,2024-12-12
N,ST,SUPREMEPWR,SUPREME POWER EQUIPMENT L,240.9,235.0,245.8,232.5,237.45,8207650.0,34500, ,420.0,95.0,2024-12-12
G,ST,SURANI,SURANI STEEL TUBES LTD.,208.0,212.15,212.15,203.85,203.85,623840.0,3000, ,734.6,140.0,2024-12-12
N,ST,SWARAJ,SWARAJ SUITING LIMITED,240.85,246.5,252.85,231.6,234.5,6754450.0,27500, ,364.7,97.0,2024-12-12
N,ST,TAC,TAC INFOSEC LIMITED,915.25,961.0,961.0,960.95,961.0,24601510.0,25600, ,961.0,261.1,2024-12-12
N,ST,TBI,TBI CORN LIMITED,214.3,214.3,222.5,204.05,208.0,6337500.0,29400, ,399.3,166.0,2024-12-12
G,ST,TECHERA,TECHERA ENGINEER (IND) L,222.6,227.05,227.05,227.05,227.05,2179680.0,9600, ,236.1,125.0,2024-12-12
N,ST,TGL,TEERTH GOPICON LIMITED,620.15,620.15,644.0,589.15,625.2,83875400.0,137400, ,774.0,123.0,2024-12-12
N,ST,THESL,THINKING HATS ENTER SOL L,42.05,43.9,43.9,40.15,41.2,982500.0,24000, ,61.0,33.3,2024-12-12
N,ST,TRANSTEEL,TRANSTEEL SEATING TECH L,77.95,75.8,79.5,74.55,79.2,12082000.0,156000, ,114.25,42.0,2024-12-12
N,ST,UHTL,UNITED HEAT TRANSFER LTD,101.85,100.0,106.9,98.25,106.9,13833600.0,134000, ,128.7,57.95,2024-12-12
N,ST,URBAN,URBAN ENVIRO WASTE MGMT L,606.1,627.75,636.4,620.0,630.7,24098280.0,38000, ,636.4,265.45,2024-12-12
G,ST,UTSSAV,UTSSAV CZ GOLD JEWELS LTD,254.0,259.05,259.05,255.0,259.05,54585000.0,211200, ,259.05,110.05,2024-12-12
N,ST,VERA,VERA SYNTHETIC LIMITED,111.0,106.0,106.0,106.0,106.0,159000.0,1500, ,118.0,46.8,2024-12-12
G,ST,VILAS,VILAS TRANSCORE LIMITED,515.0,505.0,505.0,504.7,504.7,7444925.0,14750, ,566.5,203.8,2024-12-12
N,ST,VINYAS,VINYAS INNOVATIVE TECH L,699.4,700.0,720.0,699.0,711.0,2984560.0,4200, ,1442.5,420.05,2024-12-12
